CodeBERT_Prediction,CodeT5_Prediction,MulaRec_Prediction,Correct_Model_Names,Correct_API_Sequence,CodeBERT_Achievement_Rate,CodeT5_Achievement_Rate,MulaRec_Achievement_Rate,CodeBERT_Head_API_Rate,CodeT5_Head_API_Rate,MulaRec_Head_API_Rate
"['xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getattributevalue', 'string.indexof', 'string.substring', 'string.indexof', 'string.substring', 'xmlstreamreader.getnamespacecontext', 'vector.<init>', 'xmlstreamreader.next', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getname', 'qname.<init>', 'qname.equalsxmlstream']","['xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getattributevalue', 'string.indexof', 'string.substring', 'string.indexof', 'string.substring', 'xmlstreamreader.getnamespacecontext', 'vector.<init>', 'xmlstreamreader.next', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getname', 'qname.<init>', 'qname.equals', 'xmlstreamreader.isstartelementxml']","['xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getattributevalue', 'string.indexof', 'string.substring', 'string.indexof', 'string.substring', 'xmlstreamreader.getnamespacecontext', 'vector.<init>', 'xmlstreamreader.next', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getname', 'qname.<init>', 'qname.equals', 'xmlstreamreader.isstartelement', 'xmlstreamreader.getelementtext', 'xmlstreamreader.next', 'xmlstreamreader.getlocalname', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.isstartelement', 'xmlstreamreader.getlocalname']",MulaRec,"['xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getattributevalue', 'string.indexof', 'string.substring', 'string.indexof', 'string.substring', 'xmlstreamreader.getnamespacecontext', 'vector.<init>', 'xmlstreamreader.next', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.getname', 'qname.<init>', 'qname.equals', 'xmlstreamreader.isstartelement', 'xmlstreamreader.getelementtext', 'xmlstreamreader.next', 'xmlstreamreader.getlocalname', 'xmlstreamreader.isendelement', 'xmlstreamreader.isstartelement', 'xmlstreamreader.next', 'xmlstreamreader.isstartelement', 'xmlstreamreader.getlocalname']",0.0,0.0,0.0,0.47058823529411764,0.4444444444444444,0.34615384615384615
['thread.sleep'],"['toolkit.getdefaulttoolkit', 'joptionpane.showmessagedialog', 'thread.sleep', 'joptionpane.showmessagedialog', 'thread.sleep', 'joptionpane.showmessagedialog', 'thread.sleep', 'joptionpane.showmessagedialog', 'thread.sleep', 'joptionpane.showmessagedialog', 'thread.sleep', 'joptionpane.showmessagedialog', 'thread.sleep', 'joptionpane.showmessagedialog', 'thread.sleep', 'joptionpane.showmess']","['bytearrayoutputstream.<init>', 'dataoutputstream.<init>', 'bytearrayoutputstream.tobytearray', 'bytearrayinputstream.<init>', 'thread.sleep']",MulaRec,"['bytearrayoutputstream.<init>', 'dataoutputstream.<init>', 'bytearrayoutputstream.tobytearray', 'bytearrayinputstream.<init>', 'thread.sleep']",0.8976982097186701,0.0,0.9909604643545599,1.0,0.9375,0.8
"['utils.sm', 'utils.eq', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'attribute.cast', 'attribute.isnumeric', 'attribute.numvalues', 'utils.sm', 'utils.eq']","['utils.sm', 'utils.eq', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'attribute.cast', 'attribute.isnumeric', 'attribute.numvalues', 'utils.sm', 'utils.eq', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'attribute.isnumeric', 'attribute.numvalues', 'utils.sm', 'utils.eq']","['utils.sm', 'utils.eq', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'attribute.cast', 'attribute.isnumeric', 'attribute.numvalues', 'utils.sm', 'utils.gr', 'utils.eq']",MulaRec,"['utils.sm', 'utils.eq', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'attribute.cast', 'attribute.isnumeric', 'attribute.numvalues', 'utils.sm', 'utils.gr', 'utils.eq']",0.9632720494991001,0.9696156181320206,0.9997218743879133,0.2222222222222222,0.26666666666666666,0.2
['url.getresults'],"['url.getresultsarraylist<url', '>.<init>', 'url.getresultslist<url', '>.addlist<url', '>.sizelist<url', '>.get', 'url.getresultslist<url', '>.sizelist<url', '>.get', 'url.getresultslist<url', '>.sizelist<url', '>.get', 'url.getresultslist<url', '>.sizelist<url', '>.get', 'url.getresultslist<url', '>.sizelist<url', '>.']","['url.getresults', 'url.bindarray']",MulaRec,"['url.getresults', 'url.bindarray']",1.0,0.0,0.0,0.0,0.0,0.0
"['preparedstatement.setstring', 'preparedstatement.executeupdate']","['preparedstatement.setstring', 'preparedstatement.setboolean', 'preparedstatement.setstring', 'preparedstatement.setboolean', 'preparedstatement.setstring', 'preparedstatement.setboolean', 'preparedstatement.setstring', 'preparedstatement.executeupdate', 'preparedstatement.close', 'connection.commit']","['preparedstatement.setstring', 'preparedstatement.setint', 'preparedstatement.setstring', 'preparedstatement.executeupdate']",CodeBERT,"['preparedstatement.setstring', 'preparedstatement.executeupdate']",0.8883218145798871,0.0,0.9878296199433563,0.5,0.4,0.75
"['configuration.getint', 'configuration.getlong']","['configuration.getstring', 'method.getparametertypes', 'configuration.getint', 'configuration.getdouble', 'configuration.getdouble', 'configuration.getint', 'configuration.getdouble', 'configuration.getint', 'configuration.getdouble', 'configuration.getint', 'configuration.getdouble', 'configuration.getint', 'configuration.getdouble', 'configuration.getint', 'configuration.getdouble', 'configuration.getint', 'configuration.getdouble', 'configuration.getint', 'configuration.getdouble', 'configuration.getint', 'configuration.getdouble', 'configuration.getint', 'configuration.getdouble', 'configuration.getintconfiguration']","['configuration.getstring', 'method.getparametertypes', 'configuration.getint', 'configuration.getlong', 'configuration.getdouble']",MulaRec,"['configuration.getstring', 'method.getparametertypes', 'configuration.getint', 'configuration.getlong', 'configuration.getdouble']",0.0,0.0,0.0,0.0,0.0,0.0
['set<string>.add'],"['map<string,integer>.containskeymap<string,integer', '>.getmap<string,integer', '>.putmap<string,integer', '>.containskeymap<string,integer', '>.getmap<string,integer', '>.putmap<string,integer', '>.containskeymap<string,integer', '>.getmap<string,integer', '>.putmap<string,integer', '>.containskeymap<string,integer', '>.getmap<string,integer>']","['set<string>.containsset<string', '>.add']",CodeBERT,['set<string>.add'],0.7857142857142857,0.0,0.0,0.0,0.0,0.0
['mouseevent.gety'],"['mouseevent.gety', 'mouseevent.getsource', 'jcomponent.cast', 'jcomponent.getheight', 'mouseevent.getx', 'mouseevent.gety', 'mouseevent.getsource', 'jcomponent.cast', 'jcomponent.getheight', 'mouseevent.getx', 'mouseevent.gety', 'mouseevent.getsource', 'jcomponent.cast', 'jcomponent.getheight', 'mouseevent.getx', 'mouseevent.gety', 'mouseevent.getsource', 'jcomponent.cast', 'jcomponent.getheight', 'mouseevent.getxmouseevent']",['jlabel.settext'],CodeBERT,['mouseevent.gety'],0.7272727272727273,0.0,0.9527896995708155,0.0,0.0,1.0
['map<string>.clear'],"['map<string,list<response>>.isemptymap<string,list<response', '>>.entrysetentry<string,list<response', '>>.getkeyentry<string,list<response', '>>.getvaluemap<string,list<response', '>>.entrysetentry<string,list<response', '>>.getvaluemap<string,list<response', '>>.isemptymap<string,list<response', '>>.entrysetentry<string,list<response', '>>.get']",['map<string>.values'],MulaRec,['map<string>.values'],0.8,0.0,1.0,0.0,0.0,0.0
['type.cast'],"['url.<init>', 'imageio.getimagereadersbyformatnameiterator<imagereader', '>.hasnextiterator<imagereader', '>.next', 'imagereader.getdefaultimagemetadata', 'iiometadata.getastree', 'iiometadatanode.cast', 'iiometadatanode.getattribute', 'integer.parseint', 'iiometadatanode.getattribute', 'integer.parseint', 'iiometadatanode.getattribute', 'integer.parseint', 'iiometadatanode.']",['class.forname'],MulaRec,['class.forname'],1.0,0.0,0.9894736842105263,0.0,0.2857142857142857,1.0
['tostream.processattributes'],['tostream.closestarttag'],"['tostream.processattributes', 'tostream.iscdatasection', 'boolstack.push']",MulaRec,"['tostream.processattributes', 'tostream.iscdatasection', 'boolstack.push']",0.0,1.0,0.0,0.0,0.0,0.0
['random.nextint'],"['math.atan2', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sinmath']",['math.abs'],MulaRec,['math.abs'],0.9430604982206405,0.0,0.9883177570093458,1.0,0.9375,1.0
['arraylist<element>.get'],['list<element>.get'],['arraylist<element>.indexof'],CodeBERT,['arraylist<element>.get'],1.0,0.6666666666666666,0.0,0.0,0.0,0.0
['error.cast'],"['error.cast', 'errortype.instance', 'errortype.cast', 'errortype.instance', 'errortype.cast', 'errortype.instance', 'errortype.cast', 'errortype.instance', 'errortype.cast', 'errortype.instance', 'errortype.cast', 'errortype.instance', 'errortype.cast', 'errortype.instance', 'errortype.cast', 'errortype.instance', 'errortype.cast', 'errortype.instance', 'errortype.cast', 'errortype.instance']",['error.<init>'],MulaRec,['error.<init>'],0.8,0.0,1.0,0.0,0.0,1.0
"['joptionpane.showmessagedialog', 'file.getname', 'thread.setpriority', 'thread.start', 'joptionpane.showmessagedialog']","['file.getname', 'joptionpane.showmessagedialog', 'thread.setpriority', 'thread.start', 'joptionpane.showmessagedialog']","['file.getname', 'joptionpane.showmessagedialog', 'file.getname', 'thread.setpriority', 'thread.start']",MulaRec,"['file.getname', 'joptionpane.showmessagedialog', 'file.getname', 'thread.setpriority', 'thread.start']",0.7653643217802515,0.6449545707333966,0.9815561809758988,0.8,0.8,0.8
"['arraylist<list>.<init>list<list', '>.size', 'file.<init>', 'file.exists']","['arraylist<list>.<init>arraylist<list', '>.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'bufferedreader.readline', 'string.splitarraylist<string', '>.<init>', 'string.splitarraylist<string', '>.addlist<list', '>.add', 'bufferedreader.close', 'filewriter.<init>', 'bufferedwriter.<init>', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.']","['arraylist<list>.<init>list<list', '>.get', 'list.size', 'string.compareto']",MulaRec,"['arraylist<list>.<init>list<list', '>.get', 'list.size', 'string.compareto']",0.0,0.0,0.0,0.5,0.3888888888888889,0.5
"['dtmnodeproxy.getnodetype', 'dom2dtm.cast']","['dtmnodeproxy.getnodetype', 'dtm.getparent', 'dtm.getnode', 'element.cast']","['dtmnodeproxy.getnodetype', 'dtmnodeproxy.cast']",CodeT5,"['dtmnodeproxy.getnodetype', 'dtm.getparent', 'dtm.getnode', 'element.cast']",0.0,0.0,0.0,0.0,0.25,0.0
['utils.log2'],"['filewriter.<init>', 'bufferedwriter.<init>', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.write', 'bufferedwriter.newline', 'bufferedwriter.writebufferedwriter']","['utils.mean', 'utils.variance', 'utils.mean', 'utils.variance', 'utils.mean', 'utils.variance', 'utils.mean', 'utils.variance', 'utils.mean', 'utils.variance']",MulaRec,"['utils.mean', 'utils.variance', 'utils.mean', 'utils.variance', 'utils.mean', 'utils.variance', 'utils.mean', 'utils.variance', 'utils.mean', 'utils.variance']",1.0,0.0,0.0,0.0,0.4782608695652174,0.0
"['vertex._inedgesarraylist<edge', '>.add']","['vertex._initedges', 'vertex.checkedgeset<edge', '>.add']","['vertex._inedges', 'edge.checkinedge', 'edge.<init>list<edge', '>.add']",CodeT5,"['vertex._initedges', 'vertex.checkedgeset<edge', '>.add']",0.0,0.0,0.0,0.0,0.0,0.0
['string.equals'],"['jframe.<init>', 'joptionpane.showmessagedialog', 'jframe.<init>', 'joptionpane.showmessagedialog', 'jframe.<init>', 'joptionpane.showmessagedialog', 'jframe.<init>', 'joptionpane.showmessagedialog', 'jframe.<init>', 'joptionpane.showmessagedialog', 'jframe.<init>', 'joptionpane.showmessagedialog', 'jframe.<init>joption']",['string.length'],MulaRec,['string.length'],0.7735449735449735,0.0,0.9872915011914217,1.0,0.9230769230769231,1.0
['string.valueof'],"['hashmap<string,string>.<init>map<string,string', '>.put']",['valuehandler.<init>'],CodeBERT,['string.valueof'],0.7135416666666666,0.0,1.0,1.0,0.0,0.0
"['connection.dispatch', 'map.get', 'types.tovbdtype']","['connection.dispatch', 'map.get', 'types.tostring']","['connection.dispatch', 'map.get', 'types.tovbd']",CodeBERT,"['connection.dispatch', 'map.get', 'types.tovbdtype']",0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
['system.exit'],"['time.reset', 'time.readline', 'string.length', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charat', 'string.substring', 'string.charatstring']",['time.stop'],MulaRec,['time.stop'],0.888015717092338,0.0,0.0,1.0,0.8928571428571429,0.0
"['map.getstring', '[].cast']","['map.getarraylist<string', '>.castarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init>list<string', '>.addarraylist<string', '>.<init>list<string>']","['map.get', 'map.cast', 'map.keyset', 'arraylist.<init>']",CodeBERT,"['map.getstring', '[].cast']",0.0,0.0,0.9945128244736169,0.0,0.0,0.75
"['biginteger.equals', 'biginteger.tobytearray', 'biginteger.equals', 'system.getproperty', 'biginteger.equals', 'system.getproperty']","['biginteger.tobytearray', 'biginteger.equals', 'system.getproperty', 'biginteger.equals', 'system.getproperty']","['biginteger.valueof', 'biginteger.<init>', 'biginteger.tobytearray', 'biginteger.equals', 'system.getproperty', 'biginteger.equals', 'system.getproperty']",CodeT5,"['biginteger.tobytearray', 'biginteger.equals', 'system.getproperty', 'biginteger.equals', 'system.getproperty']",0.6256890314820025,0.706638929103967,0.9821587778853338,0.3333333333333333,0.4,0.2857142857142857
['math.sin'],"['math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.sin', 'math.cos', 'math.']","['math.sin', 'math.cos']",MulaRec,"['math.sin', 'math.cos']",0.6764705882352942,0.0,0.9502713489495517,1.0,0.9696969696969697,1.0
"['list<binding>.sizelist<binding', '>.get', 'binding.<init>']","['hashmap<string,method>.<init>map<string,method', '>.puthashmap<string,method', '>.<init>map<string,method', '>.puthashmap<string,method', '>.<init>map<string,method', '>.puthashmap<string,method', '>.<init>map<string,method', '>.puthashmap<string,method', '>.<init>map<string,method', '>.puthashmap<']","['list.size', 'list.get', 'string.indexof', 'string.substring', 'method.isvarargs', 'method.getparametertypes', 'list.size', 'list.get', 'bindings.<init>']",MulaRec,"['list.size', 'list.get', 'string.indexof', 'string.substring', 'method.isvarargs', 'method.getparametertypes', 'list.size', 'list.get', 'bindings.<init>']",0.0,0.0,0.0,0.0,0.0,0.6666666666666666
['thread.interrupt'],"['thread.interrupt', 'thread.join', 'thread.currentthread']","['thread.interrupt', 'thread.sleep']",MulaRec,"['thread.interrupt', 'thread.sleep']",0.6666666666666666,0.6998868816082123,1.0,0.0,0.3333333333333333,0.5
"['arraylist.add', 'collections.sort']","['arraylist.add', 'collections.sort', 'arraylist.size', 'arraylist.get', 'math.abs', 'arraylist.get', 'arraylist.size', 'arraylist.get', 'math.abs', 'arraylist.get', 'arraylist.size', 'arraylist.get', 'math.abs', 'arraylist.get', 'arraylist.size', 'arraylist.get', 'math.abs', 'arraylist.get', 'arraylist.size', 'arraylist.get', 'math.abs', 'arraylist.get', 'arraylist.size', 'arraylist.get', 'arraylist.size', 'arraylist.get']","['arraylist.add', 'collections.sort', 'arraylist.size', 'tablerow.gety', 'tablerow.addcell', 'tablerow.<init>', 'tablerow.sety', 'tablerow.setsuperscriptrow', 'tablerow.addcell', 'collections.sort']",MulaRec,"['arraylist.add', 'collections.sort', 'arraylist.size', 'tablerow.gety', 'tablerow.addcell', 'tablerow.<init>', 'tablerow.sety', 'tablerow.setsuperscriptrow', 'tablerow.addcell', 'collections.sort']",0.8254061637854598,0.708780539547709,0.0,1.0,1.0,0.4
"['sequence.cast', 'sequence.clone', 'sequence.cast', 'sequence.getelements', 'sequence.merge', 'sequence.<init>']","['sequence.cast', 'sequence.clone', 'sequence.cast', 'sequence.clone', 'sequence.cast', 'sequence.clone', 'sequence.cast', 'sequence.clone', 'sequence.cast']","['sequence.cast', 'sequence.clone', 'sequence.cast', 'sequence.clone', 'sequence.deleteevent', 'sequence.equals', 'sequence.getelements', 'sequence.merge']",MulaRec,"['sequence.cast', 'sequence.clone', 'sequence.cast', 'sequence.clone', 'sequence.deleteevent', 'sequence.equals', 'sequence.getelements', 'sequence.merge']",0.0,0.9285007346069771,0.0,0.0,0.0,0.0
