original_index,final_status,codebert_status,codet5_status,mularec_status,correct_api,final_api,codebert_api,codet5_api,mularec_api
33991,0,0,0,0,insets.<init>,keystroke.getkeystroke,keystroke.getkeystroke,jbutton.<init>,font.<init>
33992,1,1,1,1,system.arraycopy,system.arraycopy,system.arraycopy,system.arraycopy,system.arraycopy
33999,1,1,1,1,string.substring,string.substring,string.substring,string.substring,string.substring
34000,2,0,0,0,duration.<init>,none.none,datetime.now,datetime.withhourofday,datetime.with
34001,2,0,0,0,system.exit,none.none,stack<token>.push,linkedlist<token>.push,linkedlist<token>.removelast
34002,0,0,0,0,graphics2d.gettransform,double.<init>,double.<init>,graphics2d.draw,double.<init>
34003,2,0,0,0,joptionpane.showmessagedialog,none.none,runnable.<init>,defaultlistmodel.cast,boolean.cast
34004,1,1,1,1,bufferedinputstream.instance,bufferedinputstream.instance,bufferedinputstream.instance,bufferedinputstream.instance,bufferedinputstream.instance
34005,1,0,0,1,label.setbackground,label.setbackground,label.settext,label.setbounds,label.setbackground
34007,1,1,1,1,connection.dispatch,connection.dispatch,connection.dispatch,connection.dispatch,connection.dispatch
34010,1,1,1,1,collections.emptylist,collections.emptylist,collections.emptylist,collections.emptylist,collections.emptylist
34014,1,1,1,1,comparable.cast,comparable.cast,comparable.cast,comparable.cast,comparable.cast
34015,1,1,1,1,listiterator.hasnext,listiterator.hasnext,listiterator.hasnext,listiterator.hasnext,listiterator.hasnext
34018,0,1,0,0,jbutton.<init>,button.<init>,jbutton.<init>,button.<init>,button.<init>
34019,1,1,1,1,keypairgenerator.initialize,keypairgenerator.initialize,keypairgenerator.initialize,keypairgenerator.initialize,keypairgenerator.initialize
34020,1,1,1,1,runtime.getruntime,runtime.getruntime,runtime.getruntime,runtime.getruntime,runtime.getruntime
34022,0,0,1,0,string.startswith,string.trim,string.touppercase,string.startswith,string.trim
34025,0,0,0,0,thread.sleep,arraylist.get,arraylist.get,point2d.getx,arraylist.remove
34027,1,1,1,1,string.charat,string.charat,string.charat,string.charat,string.charat
34029,2,0,0,1,connection.sendtcp,none.none,connection.send,connection.send,connection.sendtcp
34030,1,1,1,1,stringbuilder.tostring,stringbuilder.tostring,stringbuilder.tostring,stringbuilder.tostring,stringbuilder.tostring
34032,1,1,1,1,string.cast,string.cast,string.cast,string.cast,string.cast
34033,0,0,0,1,arraylist.get,list.get,list.get,arraylist<double>.get,arraylist.get
34034,1,0,1,1,"hashmap<string,string>.get","hashmap<string,string>.get","hashmap<string,string>.put","hashmap<string,string>.get","hashmap<string,string>.get"
34035,0,0,0,0,text.set,integer.parseint,integer.parseint,integer.valueof,integer.parseint
34038,1,1,1,1,localtime.create,localtime.create,localtime.create,localtime.create,localtime.create
34039,0,0,0,1,url.openconnection,url.openstream,url.openstream,url.openstream,url.openconnection
34041,1,1,1,1,tree.children,tree.children,tree.children,tree.children,tree.children
34043,1,1,1,1,vector.add,vector.add,vector.add,vector.add,vector.add
34044,1,1,1,1,string.cast,string.cast,string.cast,string.cast,string.cast
34047,1,1,1,1,number.instance,number.instance,number.instance,number.instance,number.instance
34048,1,1,1,1,robot.uninitializedexception,robot.uninitializedexception,robot.uninitializedexception,robot.uninitializedexception,robot.uninitializedexception
34050,2,1,1,1,response.assertstatus,none.none,response.assertstatus,response.assertstatus,response.assertstatus
34051,1,1,1,1,arraylist<string>.<init>,arraylist<string>.<init>,arraylist<string>.<init>,arraylist<string>.<init>,arraylist<string>.<init>
34057,1,1,1,1,string.equals,string.equals,string.equals,string.equals,string.equals
34058,0,0,0,0,string.equals,system.arraycopy,system.arraycopy,system.arraycopy,system.arraycopy
34059,2,0,0,0,string.indexof,none.none,charsequence.tostring,textemitter.opendocument,charsequence.tostring
34060,1,0,1,1,math.sin,math.sin,math.sqrt,math.sin,math.sin
34061,1,0,1,1,connection.preparestatement,connection.preparestatement,preparedstatement.setint,connection.preparestatement,connection.preparestatement
34063,0,0,0,0,list<element>.clear,stringreader.<init>,string.trim,documentbuilderfactory.newinstance,stringreader.<init>
34064,1,1,1,1,printwriter.<init>,printwriter.<init>,printwriter.<init>,printwriter.<init>,printwriter.<init>
34065,0,1,0,0,string.equals,object.getclass,string.equals,object.getclass,string.equalsignorecase
34066,1,0,1,1,jtextfield.<init>,jtextfield.<init>,jlabel.settext,jtextfield.<init>,jtextfield.<init>
34067,0,0,0,1,stringtokenizer.nexttoken,stringtokenizer.hasmoretokens,stringtokenizer.hasmoretokens,stringtokenizer.hasmoretokens,stringtokenizer.nexttoken
34070,1,0,1,1,jtextfield.<init>,jtextfield.<init>,jlabel.settext,jtextfield.<init>,jtextfield.<init>
34071,2,0,0,0,list.iterator,none.none,printstream.flush,xml11char.isxml11validncname,printstream.println
34072,1,1,1,1,stringbuffer.<init>,stringbuffer.<init>,stringbuffer.<init>,stringbuffer.<init>,stringbuffer.<init>
34074,1,1,1,0,stringbuilder.append,stringbuilder.append,stringbuilder.append,stringbuilder.append,stringbuilder.length
34077,0,0,0,0,task.createtextmap,system.arraycopy,collections.unmodifiablemap,arraylist<string>.<init>,system.arraycopy
34084,1,1,1,1,enumeration.hasmoreelements,enumeration.hasmoreelements,enumeration.hasmoreelements,enumeration.hasmoreelements,enumeration.hasmoreelements
34086,1,1,1,1,statement.close,statement.close,statement.close,statement.close,statement.close
34088,2,1,0,0,token.gettokentype,none.none,token.gettokentype,token.gettokentext,token.gettokentext
34090,1,1,1,1,iterator.next,iterator.next,iterator.next,iterator.next,iterator.next
34092,1,1,1,1,entry<integer>.getvalue,entry<integer>.getvalue,entry<integer>.getvalue,entry<integer>.getvalue,entry<integer>.getvalue
34093,0,1,0,0,integer.parseint,thread.sleep,integer.parseint,"hashmap<string,string>.<init>",thread.sleep
34095,1,0,0,1,string.equals,string.equals,scanner.next,scanner.nextline,string.equals
34096,1,1,1,1,system.exit,system.exit,system.exit,system.exit,system.exit
34099,1,1,1,1,jbutton.setbackground,jbutton.setbackground,jbutton.setbackground,jbutton.setbackground,jbutton.setbackground
34102,1,1,1,1,font.<init>,font.<init>,font.<init>,font.<init>,font.<init>
34104,1,1,1,1,string.instance,string.instance,string.instance,string.instance,string.instance
34105,1,1,1,1,jcombobox.setselectedindex,jcombobox.setselectedindex,jcombobox.setselectedindex,jcombobox.setselectedindex,jcombobox.setselectedindex
34106,2,0,0,1,bufferedwriter.append,none.none,bufferedwriter.write,printwriter.<init>,bufferedwriter.append
34107,1,1,0,1,math.sqrt,math.sqrt,math.sqrt,math.abs,math.sqrt
34108,0,0,0,0,expression.instance,iterator.hasnext,iterator.hasnext,documentbuilderfactory.newinstance,pattern.matcher
34111,1,1,1,1,content.addcontent,content.addcontent,content.addcontent,content.addcontent,content.addcontent
34116,2,1,1,1,type.<init>,none.none,type.<init>,type.<init>,type.<init>
34119,2,0,0,1,map.getajdacentnodes,none.none,map.isempty,map.getnode,map.getajdacentnodes
34121,2,1,0,0,jeditorpane.seteditable,none.none,jeditorpane.seteditable,jeditorpane.setpage,jeditorpane.setcontenttype
34123,1,1,1,1,validator.isnull,validator.isnull,validator.isnull,validator.isnull,validator.isnull
34124,0,0,0,0,arraylist.<init>,stringtokenizer.<init>,double.parsedouble,stringtokenizer.<init>,string.indexof
34126,2,0,0,0,arraylist.<init>,none.none,"hashtable<integer,integer>.<init>",linkedlist.<init>,hashmap.<init>
34127,1,1,1,1,string.format,string.format,string.format,string.format,string.format
34128,1,1,1,1,objectinputstream.readobject,objectinputstream.readobject,objectinputstream.readobject,objectinputstream.readobject,objectinputstream.readobject
34129,2,1,1,1,zoneid.of,none.none,zoneid.of,zoneid.of,zoneid.of
34130,2,0,0,0,simpletype.instance,none.none,list.size,location.checkpermittedcontents,resolver.isindexed
34131,1,1,1,1,slot.cast,slot.cast,slot.cast,slot.cast,slot.cast
34132,1,1,1,1,jframe.setvisible,jframe.setvisible,jframe.setvisible,jframe.setvisible,jframe.setvisible
34133,1,1,1,1,node.cast,node.cast,node.cast,node.cast,node.cast
34135,1,1,1,1,hashmap<double>.<init>,hashmap<double>.<init>,hashmap<double>.<init>,hashmap<double>.<init>,hashmap<double>.<init>
34136,1,1,1,1,string.valueof,string.valueof,string.valueof,string.valueof,string.valueof
34138,2,1,1,1,dictionary.convertlist,none.none,dictionary.convertlist,dictionary.convertlist,dictionary.convertlist
34139,1,1,1,1,actionlistener.<init>,actionlistener.<init>,actionlistener.<init>,actionlistener.<init>,actionlistener.<init>
34141,2,1,1,1,tosaxhandler.resettosaxhandler,none.none,tosaxhandler.resettosaxhandler,tosaxhandler.resettosaxhandler,tosaxhandler.resettosaxhandler
34142,0,0,0,0,string.equalsignorecase,string.length,string.length,string.length,string.valueof
34143,0,0,0,1,string.length,constructor.newinstance,constructor.newinstance,constructor.newinstance,string.length
34145,0,0,0,0,color.<init>,jpanel.add,jpanel.add,jpanel.add,jpanel.add
34147,2,0,0,0,fraction.<init>,none.none,expression.parse,expression.<init>,string.length
34148,1,1,1,1,scanner.nextline,scanner.nextline,scanner.nextline,scanner.nextline,scanner.nextline
34149,1,1,0,1,jbutton.<init>,jbutton.<init>,jbutton.<init>,jpasswordfield.<init>,jbutton.<init>
34150,2,1,1,1,documentimpl.dispatchaggregateevents,none.none,documentimpl.dispatchaggregateevents,documentimpl.dispatchaggregateevents,documentimpl.dispatchaggregateevents
34151,1,1,1,1,list.add,list.add,list.add,list.add,list.add
34153,1,1,1,1,arraylist.size,arraylist.size,arraylist.size,arraylist.size,arraylist.size
34155,0,0,0,0,arraylist.<init>,socket.<init>,borderlayout.<init>,socket.<init>,dimension.<init>
34157,0,0,0,0,vector.iterator,enumeration.hasmoreelements,enumeration.hasmoreelements,integer.<init>,vector.<init>
34159,1,1,1,0,object.tostring,object.tostring,object.tostring,object.tostring,object.getclass
34160,0,0,0,0,exceptionininitializererror.instance,stringbuffer.<init>,messages.getstring,stringbuffer.<init>,class.forname
34161,1,1,1,1,date.<init>,date.<init>,date.<init>,date.<init>,date.<init>
34162,1,1,1,1,string.charat,string.charat,string.charat,string.charat,string.charat
34163,1,1,1,1,enumeration.hasmoreelements,enumeration.hasmoreelements,enumeration.hasmoreelements,enumeration.hasmoreelements,enumeration.hasmoreelements
34165,0,0,0,1,stringbuilder.length,stringbuilder.tostring,stringbuilder.tostring,stringbuilder.tostring,stringbuilder.length
34166,2,1,1,1,error.initcomponents,none.none,error.initcomponents,error.initcomponents,error.initcomponents
34167,1,1,0,0,list<string>.add,list<string>.add,list<string>.add,string.startswith,arrays.aslist
34170,2,1,0,1,saxsourcelocator.cast,none.none,saxsourcelocator.cast,sourcelocator.getsystemid,saxsourcelocator.cast
34175,1,1,1,1,string.cast,string.cast,string.cast,string.cast,string.cast
34176,1,1,1,1,base64.encodebytes,base64.encodebytes,base64.encodebytes,base64.encodebytes,base64.encodebytes
34177,1,1,0,1,string.split,string.split,string.split,string.indexof,string.split
34180,2,1,1,1,util.executablemembersequal,none.none,util.executablemembersequal,util.executablemembersequal,util.executablemembersequal
34181,2,1,1,1,parser.signedterm,none.none,parser.signedterm,parser.signedterm,parser.signedterm
34182,2,0,1,0,scope.appliesto,none.none,scope.values,scope.appliesto,level.getaction
34187,1,1,1,1,inputstream.<init>,inputstream.<init>,inputstream.<init>,inputstream.<init>,inputstream.<init>
34188,1,1,1,1,method.invoke,method.invoke,method.invoke,method.invoke,method.invoke
34190,1,1,1,0,jmenubar.add,jmenubar.add,jmenubar.add,jmenubar.add,jmenu.setmnemonic
34191,1,1,1,1,iterator.next,iterator.next,iterator.next,iterator.next,iterator.next
34193,2,0,0,0,file.<init>,none.none,file.listfiles,file.list,file.listfiles
34194,1,1,1,1,jlabel.settext,jlabel.settext,jlabel.settext,jlabel.settext,jlabel.settext
34195,1,1,1,1,jaxbelement<string>.cast,jaxbelement<string>.cast,jaxbelement<string>.cast,jaxbelement<string>.cast,jaxbelement<string>.cast
34196,0,0,0,0,label.settext,textfield.settext,textarea.append,textfield.gettext,textfield.settext
34201,0,0,0,0,semaphore.acquire,semaphore.release,semaphore.release,countdownlatch.<init>,semaphore.release
34203,0,0,0,1,hashset.<init>,list.get,list.get,arraylist.get,hashset.<init>
34208,1,1,1,1,string.cast,string.cast,string.cast,string.cast,string.cast
34209,0,0,0,0,system.exit,system.arraycopy,system.arraycopy,array2drowrealmatrix.<init>,system.arraycopy
34211,1,1,1,1,thread.sleep,thread.sleep,thread.sleep,thread.sleep,thread.sleep
34212,1,1,1,1,xmlstreamreader.isendelement,xmlstreamreader.isendelement,xmlstreamreader.isendelement,xmlstreamreader.isendelement,xmlstreamreader.isendelement
34214,1,1,1,1,system.exit,system.exit,system.exit,system.exit,system.exit
34215,0,0,0,0,color.getsign,color.getred,point.<init>,location.getx,color.getred
34217,1,1,1,1,file.cast,file.cast,file.cast,file.cast,file.cast
34218,1,1,1,1,position.<init>,position.<init>,position.<init>,position.<init>,position.<init>
34220,0,0,0,0,resource.getbaseavailability,integer.<init>,arraylist.<init>,integer.<init>,math.ceil
34221,0,0,0,0,url.<init>,string.equals,string.equals,string.endswith,string.isempty
34222,2,0,0,0,mutabledouble.<init>,none.none,map<double>.put,map<double>.get,map<number>.keyset
34228,1,1,1,1,number.cast,number.cast,number.cast,number.cast,number.cast
34231,1,1,1,1,bufferedreader.readline,bufferedreader.readline,bufferedreader.readline,bufferedreader.readline,bufferedreader.readline
34232,1,1,1,1,document.instance,document.instance,document.instance,document.instance,document.instance
34234,0,0,0,0,file.length,filewriter.<init>,fileoutputstream.<init>,filewriter.<init>,string.equals
34235,2,0,0,0,arraylist.add,none.none,arraylist<window>.add,arraylist<window>.add,arraylist<window>.size
34237,0,0,0,1,list.nil,list<type>.nonempty,assertionerror.<init>,list<type>.nonempty,list.nil
34239,2,1,1,1,uuid.<init>,none.none,uuid.<init>,uuid.<init>,uuid.<init>
34245,2,1,1,1,connection.type,none.none,connection.type,connection.type,connection.type
34248,2,0,0,1,uuid.randomuuid,none.none,inetaddress.getbyname,datagramsocket.<init>,uuid.randomuuid
34249,2,0,1,1,numberformat.getinstance,none.none,numberformat.setminimumfractiondigits,numberformat.getinstance,numberformat.getinstance
34252,1,1,1,1,chronology.cast,chronology.cast,chronology.cast,chronology.cast,chronology.cast
34258,1,0,1,1,arraylist<integer>.<init>,arraylist<integer>.<init>,arraylist.<init>,arraylist<integer>.<init>,arraylist<integer>.<init>
34259,0,0,0,0,urlconnection.connect,urlconnection.getinputstream,urlconnection.getinputstream,urlconnection.getinputstream,urlconnection.addrequestproperty
34260,1,1,1,1,node.<init>,node.<init>,node.<init>,node.<init>,node.<init>
34261,2,0,0,0,server.getconnection,none.none,server.serve,server.accept,server.accept
34262,1,1,0,1,printwriter.println,printwriter.println,printwriter.println,filereader.<init>,printwriter.println
34264,1,1,1,1,serversocket.accept,serversocket.accept,serversocket.accept,serversocket.accept,serversocket.accept
34265,2,1,0,0,arraylist<task>.isempty,none.none,arraylist<task>.isempty,arraylist<task>.size,arraylist<task>.size
34266,0,0,0,0,socket.getoutputstream,socket.close,socket.close,inetsocketaddress.getaddress,inetsocketaddress.<init>
34267,2,1,0,0,fileinputstream.available,none.none,fileinputstream.available,fileinputstream.read,fileinputstream.getchannel
34271,2,1,1,1,mean.calcmean,none.none,mean.calcmean,mean.calcmean,mean.calcmean
34272,2,0,0,0,graphics.setcolor,none.none,arraylist<location>.size,arraylist<location>.size,arraylist.size
34273,0,0,1,0,map.instance,map.cast,map.cast,map.instance,map.cast
34276,2,1,1,1,location.getadjacentlocation,none.none,location.getadjacentlocation,location.getadjacentlocation,location.getadjacentlocation
34280,1,1,1,1,utils.doubletostring,utils.doubletostring,utils.doubletostring,utils.doubletostring,utils.doubletostring
34281,1,1,1,1,string.cast,string.cast,string.cast,string.cast,string.cast
34282,1,1,1,1,borderlayout.<init>,borderlayout.<init>,borderlayout.<init>,borderlayout.<init>,borderlayout.<init>
34283,1,1,1,1,jframe.setvisible,jframe.setvisible,jframe.setvisible,jframe.setvisible,jframe.setvisible
34284,2,1,1,1,list<position<integer>>.cast,none.none,list<position<integer>>.cast,list<position<integer>>.cast,list<position<integer>>.cast
34287,0,0,0,0,keylistener.<init>,jlist.setmodel,jlist.setmodel,jtabbedpane.removeall,graphicsenvironment.getlocalgraphicsenvironment
34289,1,1,1,1,string.equals,string.equals,string.equals,string.equals,string.equals
